nme_product,nme_target_scientific,nme_target,nme_crop,num_applic_dosage_min,num_applic_dosage_max,dsc_unit_mesure,dsc_applic_period,num_grace_period,,,,,,,,,,,,,,,
Pivot® H,Digitaria sanguinalis,Pasto cuaresma,Soja,1,0,L/ha,Aplicar hasta 3ª hoja. Dosis general: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 1 l/ha. Dosis especial: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 0,8 l/ha. Nota: a la dosis de 1 l de Pivot® H por hectárea, el control es parcial.,,,,,,,,
Pivot® H,Digitaria sanguinalis,Pasto cuaresma,Alfafa,1,0,L/ha,Aplicar hasta 3ª hoja. Dosis general: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 1 l/ha. Dosis especial: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 0,8 l/ha. Nota: a la dosis de 1 l de Pivot® H por hectárea, el control es parcial.,,,,,,,,
Pivot® H,Digitaria sanguinalis,Pasto cuaresma,Arveja,1,0,L/ha,Aplicar hasta 3ª hoja. Dosis general: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 1 l/ha. Dosis especial: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 0,8 l/ha. Nota: a la dosis de 1 l de Pivot® H por hectárea, el control es parcial.,,,,,,,,
Pivot® H,Digitaria sanguinalis,Pasto cuaresma,Maní,1,0,L/ha,Aplicar hasta 3ª hoja. Dosis general: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 1 l/ha. Dosis especial: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 0,8 l/ha. Nota: a la dosis de 1 l de Pivot® H por hectárea, el control es parcial.,,,,,,,,
Pivot® H,Echinochloa crus-galli,Capín arroz,Alfafa,1,0,L/ha,Aplicar hasta 3ª hoja. Dosis general: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 1 l/ha. Dosis especial: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 0,8 l/ha. Nota: a la dosis de 1 l de Pivot® H por hectárea, el control es parcial.,,,,,,,,
Pivot® H,Echinochloa crus-galli,Capín arroz,Arveja,1,0,L/ha,Aplicar hasta 3ª hoja. Dosis general: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 1 l/ha. Dosis especial: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 0,8 l/ha. Nota: a la dosis de 1 l de Pivot® H por hectárea, el control es parcial.,,,,,,,,
Pivot® H,Echinochloa crus-galli,Capín arroz,Maní,1,0,L/ha,Aplicar hasta 3ª hoja. Dosis general: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 1 l/ha. Dosis especial: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 0,8 l/ha. Nota: a la dosis de 1 l de Pivot® H por hectárea, el control es parcial.,,,,,,,,
Pivot® H,Echinochloa crus-galli,Capín arroz,Soja,1,0,L/ha,Aplicar hasta 3ª hoja. Dosis general: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 1 l/ha. Dosis especial: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 0,8 l/ha. Nota: a la dosis de 1 l de Pivot® H por hectárea, el control es parcial.,,,,,,,,
Pivot® H,Datura ferox,Chamico,Soja,1,0,L/ha,Aplicar hasta 4ª hoja verdadera. Dosis general: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 1 l/ha. Dosis especial: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 0,8 l/ha. Nota: a la dosis de 1 l de Pivot® H por hectárea, el control es parcial.,,,,,,,,
Pivot® H,Datura ferox,Chamico,Alfafa,1,0,L/ha,Aplicar hasta 4ª hoja verdadera. Dosis general: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 1 l/ha. Dosis especial: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 0,8 l/ha. Nota: a la dosis de 1 l de Pivot® H por hectárea, el control es parcial.,,,,,,,,
Pivot® H,Datura ferox,Chamico,Arveja,1,0,L/ha,Aplicar hasta 4ª hoja verdadera. Dosis general: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 1 l/ha. Dosis especial: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 0,8 l/ha. Nota: a la dosis de 1 l de Pivot® H por hectárea, el control es parcial.,,,,,,,,
Pivot® H,Datura ferox,Chamico,Maní,1,0,L/ha,Aplicar hasta 4ª hoja verdadera. Dosis general: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 1 l/ha. Dosis especial: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 0,8 l/ha. Nota: a la dosis de 1 l de Pivot® H por hectárea, el control es parcial.,,,,,,,,
Pivot® H,Brassica campestris,Nabo,Soja,1,0,L/ha,Aplicar entre 3ª y 7ª hoja. Dosis general: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 1 l/ha. Dosis especial: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 0,8 l/ha. Nota: a la dosis de 1 l de Pivot® H por hectárea, el control es parcial.,,,,,,,,
Pivot® H,Brassica campestris,Nabo,Alfafa,1,0,L/ha,Aplicar entre 3ª y 7ª hoja. Dosis general: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 1 l/ha. Dosis especial: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 0,8 l/ha. Nota: a la dosis de 1 l de Pivot® H por hectárea, el control es parcial.,,,,,,,,
Pivot® H,Brassica campestris,Nabo,Arveja,1,0,L/ha,Aplicar entre 3ª y 7ª hoja. Dosis general: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 1 l/ha. Dosis especial: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 0,8 l/ha. Nota: a la dosis de 1 l de Pivot® H por hectárea, el control es parcial.,,,,,,,,
Pivot® H,Brassica campestris,Nabo,Maní,1,0,L/ha,Aplicar entre 3ª y 7ª hoja. Dosis general: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 1 l/ha. Dosis especial: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 0,8 l/ha. Nota: a la dosis de 1 l de Pivot® H por hectárea, el control es parcial.,,,,,,,,
Pivot® H,Sida rhombifolia,Afata,Alfafa,1,0,L/ha,Aplicar hasta 2ª hoja verdadera. Dosis general: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 1 l/ha. Dosis especial: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 0,8 l/ha. Nota: a la dosis de 1 l de Pivot® H por hectárea, el control es parcial.,,,,,,,,
Pivot® H,Sida rhombifolia,Afata,Arveja,1,0,L/ha,Aplicar hasta 2ª hoja verdadera.  Dosis general: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 1 l/ha. Dosis especial: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 0,8 l/ha. Nota: a la dosis de 1 l de Pivot® H por hectárea, el control es parcial.,,,,,,,,
Pivot® H,Sida rhombifolia,Afata,Maní,1,0,L/ha,Aplicar hasta 2ª hoja verdadera. Dosis general: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 1 l/ha. Dosis especial: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 0,8 l/ha. Nota: a la dosis de 1 l de Pivot® H por hectárea, el control es parcial.,,,,,,,,
Pivot® H,Sida rhombifolia,Afata,Soja,1,0,L/ha,Aplicar hasta 2ª hoja verdadera. Dosis general: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 1 l/ha. Dosis especial: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 0,8 l/ha. Nota: a la dosis de 1 l de Pivot® H por hectárea, el control es parcial.,,,,,,,,
Pivot® H,Sida rhombifolia,Afata,Poroto,0.5,0,L/ha,Aplicar en siembras de enero-febrero en el NOA. Nota: La reducción de la dosis necesaria para tener selectividad en el cultivo de poroto (en comparación con la dosis para los demás cultivos) implica una reducción en el período de control de las malezas mencionadas en la lista, llegando éste a los sesenta días aproximadamente. Este período es lo suficientemente largo como para reducir la incidencia de la competencia de malezas sobre el cultivo de poroto en siembras de enero-febrero en el Noroeste Argentino. Selectivo para las siguientes variedades de porotos: blanco (Alubia, Great Northern, Tuc 56, Tuc 27), negro (Dor 157, Dor 41, Jeo, Nag 12, Tuc 390), colorado (Tuc 180 y Red Kidney), Cramberry, Carioca y Pinto en aplicaciones de preemergencia del cultivo inmediatamente después de la siembra y antes de que los cotiledones emergentes hayan agrietado el suelo por encima de ellos (cracking). Dosis única en preemergencia.,,,,
Pivot® H,Tagetes minuta,Chinchilla,Maní,1,0,L/ha,Aplicar hasta 2ª hoja verdadera.  Dosis general: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 1 l/ha. Dosis especial: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 0,8 l/ha. Nota: a la dosis de 1 l de Pivot® H por hectárea, el control es parcial.,,,,,,,,
Pivot® H,Tagetes minuta,Chinchilla,Soja,1,0,L/ha,Aplicar hasta 2ª hoja verdadera.  Dosis general: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 1 l/ha. Dosis especial: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 0,8 l/ha. Nota: a la dosis de 1 l de Pivot® H por hectárea, el control es parcial.,,,,,,,,
Pivot® H,Tagetes minuta,Chinchilla,Alfafa,1,0,L/ha,Aplicar hasta 2ª hoja verdadera.  Dosis general: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 1 l/ha. Dosis especial: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 0,8 l/ha. Nota: a la dosis de 1 l de Pivot® H por hectárea, el control es parcial.,,,,,,,,
Pivot® H,Tagetes minuta,Chinchilla,Arveja,1,0,L/ha,Aplicar hasta 2ª hoja verdadera.  Dosis general: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 1 l/ha. Dosis especial: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 0,8 l/ha. Nota: a la dosis de 1 l de Pivot® H por hectárea, el control es parcial.,,,,,,,,
Pivot® H,Cyperus rotundus,Cebollin,Alfafa,1,0,L/ha,Aplicar entre 3ª y 7ª hoja. Dosis general: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 1 l/ha. Dosis especial: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 0,8 l/ha. Nota: a la dosis de 1 l de Pivot® H por hectárea, el control es parcial.,,,,,,,,
Pivot® H,Cyperus rotundus,Cebollin,Arveja,1,0,L/ha,Aplicar entre 3ª y 7ª hoja. Dosis general: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 1 l/ha. Dosis especial: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 0,8 l/ha. Nota: a la dosis de 1 l de Pivot® H por hectárea, el control es parcial.,,,,,,,,
Pivot® H,Cyperus rotundus,Cebollin,Maní,1,0,L/ha,Aplicar entre 3ª y 7ª hoja. Dosis general: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 1 l/ha. Dosis especial: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 0,8 l/ha. Nota: a la dosis de 1 l de Pivot® H por hectárea, el control es parcial.,,,,,,,,
Pivot® H,Cyperus rotundus,Cebollin,Soja,1,0,L/ha,Aplicar entre 3ª y 7ª hoja. Dosis general: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 1 l/ha. Dosis especial: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 0,8 l/ha. Nota: a la dosis de 1 l de Pivot® H por hectárea, el control es parcial.,,,,,,,,
Pivot® H,Xanthium cavanillesii,Abrojo,Alfafa,1,0,L/ha,Aplicar hasta 4ª hoja verdadera. Dosis general: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 1 l/ha. Dosis especial: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 0,8 l/ha. Nota: a la dosis de 1 l de Pivot® H por hectárea, el control es parcial.,,,,,,,,
Pivot® H,Xanthium cavanillesii,Abrojo,Arveja,1,0,L/ha,Aplicar hasta 4ª hoja verdadera. Dosis general: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 1 l/ha. Dosis especial: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 0,8 l/ha. Nota: a la dosis de 1 l de Pivot® H por hectárea, el control es parcial.,,,,,,,,
Pivot® H,Xanthium cavanillesii,Abrojo,Maní,1,0,L/ha,Aplicar hasta 4ª hoja verdadera. Dosis general: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 1 l/ha. Dosis especial: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 0,8 l/ha. Nota: a la dosis de 1 l de Pivot® H por hectárea, el control es parcial.,,,,,,,,
Pivot® H,Xanthium cavanillesii,Abrojo,Soja,1,0,L/ha,Aplicar hasta 4ª hoja verdadera. Dosis general: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 1 l/ha. Dosis especial: Postemergencia para soja, maíz Clearfield®, maní, alfalfa y arveja: 0,8 l/ha. Nota: a la dosis de 1 l de Pivot® H por hectárea, el control es parcial.,,,,,,,,
Pivot® H,Sorghum halepense,Sorgo de Alepo de rizoma ,Alfafa,1,0,l/ha,Aplicar con rebrote de 15-25 cm de altura.,,,,,,,,,,,,,,,,
Pivot® H,Sorghum halepense,Sorgo de Alepo de rizoma ,Arveja,1,0,L/ha,Aplicar con rebrote de 15-25 cm de altura.,,,,,,,,,,,,,,,,
Pivot® H,Sorghum halepense,Sorgo de Alepo de rizoma ,Maní,1,0,L/ha,Aplicar con rebrote de 15-25 cm de altura.,,,,,,,,,,,,,,,,
Pivot® H,Sorghum halepense,Sorgo de Alepo de rizoma ,Soja,1,0,L/ha,Aplicar con rebrote de 15-25 cm de altura.,,,,,,,,,,,,,,,,
Pix®,Regulador de crecimiento,Regulador de crecimiento,Algodón,1.5,0,L/ha,Verificar marbete para recomendaciones especificas de dosis. Si se prevén lluvias en las 6 horas posteriores a la aplicación de Pix®, se recomienda agregar al caldo un surfactante no iónico a la dosis de 125 cm/100 l (0,125 %). No se aconseja aplicar Pix® en algodonales que padezcan escasez de agua. Evitar las sobredosificaciones. No aplicar más de 2 l/ha en las zonas con lluvias abundantes,1,5 l/ha en zonas de riego y 1 l/ha en zonas secas.,,,,,,,,,,,,
Pix®,Regulador de crecimiento,Regulador de crecimiento,Ajo,1.5,0,L/ha,Estimulación del crecimiento y desarrollo de bulbos. Cultivo con 4-5 hojas. Volumen de aplicación: 200 L/ha.,,,,,,,,,,,,,,,,
Pix®,Regulador de crecimiento,Regulador de crecimiento,Cebolla,1.5,0,L/ha,Estimulación del crecimiento y desarrollo de bulbos. Cultivo con 4-5 hojas. Volumen de aplicación: 200 L/ha.,,,,,,,,,,,,,,,,
Poast®,Digitaria sanguinalis,Pasto cuaresma,Nogal,2,0,L/ha,Excelente humedad de suelo: 1) 2-4 hojas de las malezas: aplicar 1,5 l/ha. 2) 2-3 macollos de las malezas: aplicar 2 l/ha. Buena humedad de suelo: 2-4 hojas: aplicar 2 l/ha.,,,,,,,,,,,,,,,
Poast®,Digitaria sanguinalis,Pasto cuaresma,Limón,2,0,L/ha,Excelente humedad de suelo: 1) 2-4 hojas de las malezas: aplicar 1,5 l/ha. 2) 2-3 macollos de las malezas: aplicar 2 l/ha. Buena humedad de suelo: 2-4 hojas: aplicar 2 l/ha.,,,,,,,,,,,,,,,
Poast®,Digitaria sanguinalis,Pasto cuaresma,Naranja,2,0,L/ha,Excelente humedad de suelo: 1) 2-4 hojas de las malezas: aplicar 1,5 l/ha. 2) 2-3 macollos de las malezas: aplicar 2 l/ha. Buena humedad de suelo: 2-4 hojas: aplicar 2 l/ha.,,,,,,,,,,,,,,,
Poast®,Digitaria sanguinalis,Pasto cuaresma,Mandarina,2,0,L/ha,Excelente humedad de suelo: 1) 2-4 hojas de las malezas: aplicar 1,5 l/ha. 2) 2-3 macollos de las malezas: aplicar 2 l/ha. Buena humedad de suelo: 2-4 hojas: aplicar 2 l/ha.,,,,,,,,,,,,,,,
Poast®,Digitaria sanguinalis,Pasto cuaresma,Melón,2,0,L/ha,Excelente humedad de suelo: 1) 2-4 hojas de las malezas: aplicar 1,5 l/ha. 2) 2-3 macollos de las malezas: aplicar 2 l/ha. Buena humedad de suelo: 2-4 hojas: aplicar 2 l/ha.,,,,,,,,,,,,,,,
Poast®,Digitaria sanguinalis,Pasto cuaresma,Pomelo,2,0,L/ha,Excelente humedad de suelo: 1) 2-4 hojas de las malezas: aplicar 1,5 l/ha. 2) 2-3 macollos de las malezas: aplicar 2 l/ha. Buena humedad de suelo: 2-4 hojas: aplicar 2 l/ha.,,,,,,,,,,,,,,,
Poast®,Digitaria sanguinalis,Pasto cuaresma,Sandía,2,0,L/ha,Excelente humedad de suelo: 1) 2-4 hojas de las malezas: aplicar 1,5 l/ha. 2) 2-3 macollos de las malezas: aplicar 2 l/ha. Buena humedad de suelo: 2-4 hojas: aplicar 2 l/ha.,,,,,,,,,,,,,,,
Poast®,Digitaria sanguinalis,Pasto cuaresma,Damasco,2,0,L/ha,Excelente humedad de suelo: 1) 2-4 hojas de las malezas: aplicar 1,5 l/ha. 2) 2-3 macollos de las malezas: aplicar 2 l/ha. Buena humedad de suelo: 2-4 hojas: aplicar 2 l/ha.,,,,,,,,,,,,,,,
Poast®,Digitaria sanguinalis,Pasto cuaresma,Peral,2,0,L/ha,Excelente humedad de suelo: 1) 2-4 hojas de las malezas: aplicar 1,5 l/ha. 2) 2-3 macollos de las malezas: aplicar 2 l/ha. Buena humedad de suelo: 2-4 hojas: aplicar 2 l/ha.,,,,,,,,,,,,,,,
Poast®,Digitaria sanguinalis,Pasto cuaresma,Manzana,2,0,L/ha,Excelente humedad de suelo: 1) 2-4 hojas de las malezas: aplicar 1,5 l/ha. 2) 2-3 macollos de las malezas: aplicar 2 l/ha. Buena humedad de suelo: 2-4 hojas: aplicar 2 l/ha.,,,,,,,,,,,,,,,
Poast®,Digitaria sanguinalis,Pasto cuaresma,Vid,2,0,L/ha,Excelente humedad de suelo: 1) 2-4 hojas de las malezas: aplicar 1,5 l/ha. 2) 2-3 macollos de las malezas: aplicar 2 l/ha. Buena humedad de suelo: 2-4 hojas: aplicar 2 l/ha.,,,,,,,,,,,,,,,
Poast®,Digitaria sanguinalis,Pasto cuaresma,Frambueso,2,0,L/ha,Excelente humedad de suelo: 1) 2-4 hojas de las malezas: aplicar 1,5 l/ha. 2) 2-3 macollos de las malezas: aplicar 2 l/ha. Buena humedad de suelo: 2-4 hojas: aplicar 2 l/ha.,,,,,,,,,,,,,,,
Poast®,Digitaria sanguinalis,Pasto cuaresma,Frutilla,2,0,L/ha,Excelente humedad de suelo: 1) 2-4 hojas de las malezas: aplicar 1,5 l/ha. 2) 2-3 macollos de las malezas: aplicar 2 l/ha. Buena humedad de suelo: 2-4 hojas: aplicar 2 l/ha.,,,,,,,,,,,,,,,
Poast®,Digitaria sanguinalis,Pasto cuaresma,Naranja,2,0,L/ha,Excelente humedad de suelo: 1) 2-4 hojas de las malezas: aplicar 1,5 l/ha. 2) 2-3 macollos de las malezas: aplicar 2 l/ha. Buena humedad de suelo: 2-4 hojas: aplicar 2 l/ha.,,,,,,,,,,,,,,,
Poast®,Digitaria sanguinalis,Pasto cuaresma,Mandarina,2,0,L/ha,Excelente humedad de suelo: 1) 2-4 hojas de las malezas: aplicar 1,5 l/ha. 2) 2-3 macollos de las malezas: aplicar 2 l/ha. Buena humedad de suelo: 2-4 hojas: aplicar 2 l/ha.,,,,,,,,,,,,,,,
Poast®,Digitaria sanguinalis,Pasto cuaresma,Pomelo,2,0,L/ha,Excelente humedad de suelo: 1) 2-4 hojas de las malezas: aplicar 1,5 l/ha. 2) 2-3 macollos de las malezas: aplicar 2 l/ha. Buena humedad de suelo: 2-4 hojas: aplicar 2 l/ha.,,,,,,,,,,,,,,,
